"NUTS_ID","year","natura2000","area","pop","GDPcap","tour","unemp","propFV_TOT","ALP","ATL","BLK","BOR","CON","MED","PAN","STE","CF","EFT"
"UKK1",2013,6.33902276113502,7703.9,320.3,30200,11623457.5620812,6.2,0,0,100,0,0,0,0,0,0,6.33902276113502,698.767340862908
"UKK2",2009,5.85203924583915,6208.8,206.2,22700,13496470,6.5,0,0,100,0,0,0,0,0,0,5.85203924583915,674.638834992457
"UKK2",2010,6.37771697987098,6208.8,207.6,22300,10299486,5.4,0,0,100,0,0,0,0,0,0,6.37771697987098,724.451045373179
"UKK2",2011,6.35743431363232,6208.8,209.1,22400,8953437,6,0,0,100,0,0,0,0,0,0,6.35743431363232,703.114465107226
"UKK2",2012,6.38723370253867,6208.8,210.5,23300,9060044.47680624,5.1,0,0,100,0,0,0,0,0,0,6.38723370253867,705.732188691378
"UKK2",2013,6.38723382813688,6208.8,211.7,23700,9204289.40405144,5.4,0,0,100,0,0,0,0,0,0,6.38723382813688,704.08177502074
"UKK3",2009,2.55471377573192,3636.2,148.5,18400,12828446,5.1,0.003125,0,100,0,0,0,0,0,0,2.86721377573192,330.540121156814
"UKK3",2010,2.59133275886016,3636.2,149.4,18100,9308525,8.1,0.003125,0,100,0,0,0,0,0,0,2.90383275886016,329.849173988853
"UKK3",2011,2.51944993048729,3636.2,150.5,17300,9058663,6.2,0.003125,0,100,0,0,0,0,0,0,2.83194993048729,313.205746587943
"UKK3",2012,2.52066246371003,3636.2,151.6,18400,9187071.81903978,5.5,0.003125,0,100,0,0,0,0,0,0,2.83316246371003,313.039108877077
"UKK3",2013,2.5206627059627,3636.2,152.7,18700,8793400.90838051,5.6,0.003125,0,100,0,0,0,0,0,0,2.8331627059627,312.307061336855
"UKK4",2009,5.03667155160806,6839.7,167.9,21400,11337176,7.1,0.0014367816091954,0,100,0,0,0,0,0,0,5.1803497125276,597.204657743539
"UKK4",2010,5.64461494344156,6839.7,168.5,21900,9930320,6.5,0.0014367816091954,0,100,0,0,0,0,0,0,5.7882931043611,657.497816791737
"UKK4",2011,5.64241352608504,6839.7,169.3,21200,9097939,6.5,0.0014367816091954,0,100,0,0,0,0,0,0,5.78609168700458,639.92556759036
"UKK4",2012,5.64406536288406,6839.7,170.3,21500,8921814.40175138,5.8,0.0014367816091954,0,100,0,0,0,0,0,0,5.7877435238036,639.493886534134
"UKK4",2013,5.64406529944838,6839.7,171.2,21800,8902173.48411623,7,0.0014367816091954,0,100,0,0,0,0,0,0,5.78774346036792,637.998357127501
"UKL1",2009,11.0561725592139,13442.8,146.7,16800,12407007,8.9,0.00516808707763482,0,100,0,0,0,0,0,0,11.5729812669774,1334.16442907392
"UKL1",2010,11.5437983701793,13443,147.1,16900,10905110,9.2,0.00516808707763482,0,100,0,0,0,0,0,0,12.0606070779428,1369.97603265041
"UKL1",2011,11.5315365839067,13442.8,147.6,17100,10936878,9.9,0.00516808707763482,0,100,0,0,0,0,0,0,12.0483452916702,1332.5133123302
"UKL1",2012,11.5316897535677,13442.8,148,17400,10861310.7734493,9.2,0.00516808707763482,0,100,0,0,0,0,0,0,12.0484984613312,1331.25130307669
"UKL1",2013,11.5316897766677,13442.8,148.3,17900,9033966.35648809,7.8,0.00516808707763482,0,100,0,0,0,0,0,0,12.0484984844312,1328.13803713954
"UKL2",2009,7.24295798093829,7781.7,146.2,23800,3675061,6.7,0.0036999111999112,0,100,0,0,0,0,0,0,7.61294910092941,877.641262566655
"UKL2",2010,7.81672612277336,7781.7,147.1,23000,3212753,7.8,0.0036999111999112,0,100,0,0,0,0,0,0,8.18671724276448,929.937136347392
"UKL2",2011,7.85373488929038,7781.7,148,24000,3515025,6.5,0.0036999111999112,0,100,0,0,0,0,0,0,8.2237260092815,909.521110081384
"UKL2",2012,7.85556309029227,7781.7,148.7,24600,3316679.0916251,7.6,0.0036999111999112,0,100,0,0,0,0,0,0,8.22555421028339,908.850160550036
"UKL2",2013,7.85556315507904,7781.7,149.6,24900,9859808.08538243,7.4,0.0036999111999112,0,100,0,0,0,0,0,0,8.22555427507016,906.724727848296
"UKM2",2009,5.33371339013459,18296.4,110.9,26900,11344102,7.6,0.00891116680590365,0,100,0,0,0,0,0,0,6.22483007072495,717.61516464979
"UKM2",2010,5.57375425668147,17950.5,111.7,25600,12035210,7.8,0.00891116680590365,0,100,0,0,0,0,0,0,6.46487093727183,734.350947759367
"UKM2",2011,9.72035862605743,18296.4,112.6,25400,11123705,7.4,0.00891116680590365,0,100,0,0,0,0,0,0,10.6114753066478,1173.5995082534
"UKM2",2012,9.71977219064228,18296.4,113.3,26500,11042601.1756417,7.6,0.00891116680590365,0,100,0,0,0,0,0,0,10.6108888712326,1172.40830315628
"UKM2",2013,9.71977218586848,18296.4,113.9,26900,11073188.0426564,7.3,0.00891116680590365,0,100,0,0,0,0,0,0,10.6108888664588,1169.66650488563
"UKM3",2009,6.45168694971197,13437.5,177.1,23900,8063232,7.5,0.0360197983735996,0,100,0,0,0,0,0,0,10.0536667870719,1159.01376660367
"UKM3",2010,5.78267724934617,13059.4,177.8,22900,7138000,10.5,0.0360197983735996,0,100,0,0,0,0,0,0,9.38465708670613,1066.01228282642
"UKM3",2011,5.80235028880678,13437.5,178.4,23000,5930551,9.9,0.0360197983735996,0,100,0,0,0,0,0,0,9.40433012616674,1040.09262544367
"UKM3",2012,5.80192954494391,13437.5,178.6,23400,5906280.11496236,9.8,0.0360197983735996,0,100,0,0,0,0,0,0,9.40390938230387,1039.0478663699
"UKM3",2013,5.80192962267239,13437.5,178.7,23900,10116962.9466131,8.3,0.0360197983735996,0,100,0,0,0,0,0,0,9.40390946003235,1036.61795433051
"UKM5",2009,9.10671972149498,6498.3,71.7,39600,2152997,3.6,0.0036813922356091,0,100,0,0,0,0,0,0,9.47485894505589,1092.28724071788
"UKM5",2010,10.0047368173067,6498.3,72.5,39600,1559058,3.6,0.0036813922356091,0,100,0,0,0,0,0,0,10.3728760408676,1178.2650304255
"UKM5",2011,21.3833545570018,6498.3,73.2,41800,2028823,4.6,0.0036813922356091,0,100,0,0,0,0,0,0,21.7514937805627,2405.65441344928
"UKM5",2012,21.3829604108864,6498.3,73.9,43800,2128798.62722703,4.7,0.0036813922356091,0,100,0,0,0,0,0,0,21.7510996344473,2403.30194045687
"UKM5",2013,21.3829604399025,6498.3,74.6,44000,16864545.1866016,4.7,0.0036813922356091,0,100,0,0,0,0,0,0,21.7510996634634,2397.68157418021
"UKM6",2009,25.0533913900305,41960.2,11.4,21400,8148308,4.3,0.040131788635842,0,100,0,0,0,0,0,0,29.0665702536147,3350.87245135403
"UKM6",2010,23.2878939165535,40423.4,11.5,21100,7080105,3.9,0.040131788635842,0,100,0,0,0,0,0,0,27.3010727801377,3101.15528453257
"UKM6",2011,29.6979789389558,41960.2,11.5,21600,6421619,4.8,0.040131788635842,0,100,0,0,0,0,0,0,33.71115780254,3728.35982522887
"UKM6",2012,29.6982848904275,41960.2,11.5,21600,6248331.8926914,4.6,0.040131788635842,0,100,0,0,0,0,0,0,33.7114637540117,3724.81518715256
"UKM6",2013,29.7068443275648,41960.2,11.5,22000,10923390.5546425,4.4,0.040131788635842,0,100,0,0,0,0,0,0,33.720023191149,3717.04785216702
"UKN0",2009,0.0183998050269456,14129.7,132.2,21700,2475001,6.4,0.0206708077170262,0,100,0,0,0,0,0,0,2.08548057672957,240.419813945127
"UKN0",2010,8.75556011387392,14149.7,133,21400,2830668,7.1,0.0206708077170262,0,100,0,0,0,0,0,0,10.8226408855765,1229.35425450833
"UKN0",2011,8.75284421832875,14129.7,133.8,21300,2688433,7.2,0.0206708077170262,0,100,0,0,0,0,0,0,10.8199249900314,1196.65346058756
"UKN0",2012,8.7800866455864,14129.7,134.4,21800,2701102.99204074,7.4,0.0206708077170262,0,100,0,0,0,0,0,0,10.847167417289,1198.51496892349
"UKN0",2013,8.78008669734336,14129.7,135,21800,10443636.5531681,7.5,0.0206708077170262,0,100,0,0,0,0,0,0,10.847167469046,1195.71212375372
